X1,Y1,X2,Y2,X3,Y3,Vel
-0.00663801,-0.0664765,0.00160762,-0.0540578,-0.0133478,-0.0527354,0
-0.0221201,-0.0655184,-0.0146283,-0.0793043,-0.00663801,-0.0664765,0
-0.043906,-0.03949,-0.0567876,-0.0450736,-0.0463848,-0.0539158,1.0031e-316
-0.0463848,-0.0539158,-0.0303504,-0.0498275,-0.043906,-0.03949,2.42092e-322
-0.0567876,-0.0450736,-0.0578715,-0.0566123,-0.0463848,-0.0539158,10
-0.043906,-0.03949,-0.055902,-0.0312097,-0.0567876,-0.0450736,10
0.000548937,-0.0797979,0.00838024,-0.067126,-0.00663801,-0.0664765,10
-0.00663801,-0.0664765,-0.0146283,-0.0793043,0.000548937,-0.0797979,10
0.00838024,-0.067126,0.00160762,-0.0540578,-0.00663801,-0.0664765,0
0.000548937,-0.0797979,0.0156125,-0.0802501,0.00838024,-0.067126,2.42092e-322
-0.0683521,-0.051787,-0.0567876,-0.0450736,-0.0683809,-0.0379224,0
-0.0683809,-0.0379224,-0.0807492,-0.0453619,-0.0683521,-0.051787,0
-0.0567876,-0.0450736,-0.055902,-0.0312097,-0.0683809,-0.0379224,0
-0.0683521,-0.051787,-0.0578715,-0.0566123,-0.0567876,-0.0450736,0
-0.0799038,-0.0605906,-0.0660012,-0.065558,-0.0683521,-0.051787,1.0031e-316
-0.0683521,-0.051787,-0.0807492,-0.0453619,-0.0799038,-0.0605906,2.42092e-322
-0.0660012,-0.065558,-0.0578715,-0.0566123,-0.0683521,-0.051787,0
-0.0799038,-0.0605906,-0.0775305,-0.0783992,-0.0660012,-0.065558,0
-0.0551999,-0.0166885,-0.067374,-0.0086736,-0.0679862,-0.023491,0
-0.0679862,-0.023491,-0.055902,-0.0312097,-0.0551999,-0.0166885,0
-0.067374,-0.0086736,-0.0803593,-0.0157206,-0.0679862,-0.023491,0
-0.0551999,-0.0166885,-0.0544625,-0.00225265,-0.067374,-0.0086736,2.42092e-322
-0.0298436,-0.0790829,-0.0221201,-0.0655184,-0.0375796,-0.0657189,0.55
-0.0375796,-0.0657189,-0.0449133,-0.0792532,-0.0298436,-0.0790829,0.55
-0.0221201,-0.0655184,-0.0303504,-0.0498275,-0.0375796,-0.0657189,0.55
-0.0298436,-0.0790829,-0.0146283,-0.0793043,-0.0221201,-0.0655184,0.55
-0.043906,-0.03949,-0.0309274,-0.032508,-0.0432728,-0.0246993,1.0031e-316
-0.0432728,-0.0246993,-0.055902,-0.0312097,-0.043906,-0.03949,2.42092e-322
-0.0309274,-0.032508,-0.0309372,-0.0179326,-0.0432728,-0.0246993,0.55
-0.043906,-0.03949,-0.0303504,-0.0498275,-0.0309274,-0.032508,0.55
-0.0527694,0.0125748,-0.0654153,0.0217066,-0.0665159,0.0061996,0.55
-0.0665159,0.0061996,-0.0544625,-0.00225265,-0.0527694,0.0125748,0.55
-0.0654153,0.0217066,-0.079295,0.0144294,-0.0665159,0.0061996,0
-0.0527694,0.0125748,-0.0496038,0.0295387,-0.0654153,0.0217066,1.5069e-321
-0.0683809,-0.0379224,-0.0679862,-0.023491,-0.0807169,-0.0306263,1.97626e-323
-0.0807169,-0.0306263,-0.0807492,-0.0453619,-0.0683809,-0.0379224,0.01
-0.0679862,-0.023491,-0.0803593,-0.0157206,-0.0807169,-0.0306263,0
-0.0683809,-0.0379224,-0.055902,-0.0312097,-0.0679862,-0.023491,0
-0.0446811,0.0564145,-0.0536072,0.0458777,-0.0389786,0.0431091,0
-0.0389786,0.0431091,-0.0305137,0.0553727,-0.0446811,0.0564145,0.01
-0.0536072,0.0458777,-0.0496038,0.0295387,-0.0389786,0.0431091,0
-0.0446811,0.0564145,-0.0563334,0.0575727,-0.0536072,0.0458777,0
-0.0515553,0.0681794,-0.0605285,0.0796583,-0.0654925,0.0657275,0
-0.0654925,0.0657275,-0.0563334,0.0575727,-0.0515553,0.0681794,0.01
-0.0605285,0.0796583,-0.0782333,0.0772088,-0.0654925,0.0657275,0.01
-0.0515553,0.0681794,-0.0452215,0.0805554,-0.0605285,0.0796583,0
-0.0790344,0.0296222,-0.0654153,0.0217066,-0.0655308,0.0372219,0
-0.0655308,0.0372219,-0.0791776,0.0446475,-0.0790344,0.0296222,0
-0.0654153,0.0217066,-0.0496038,0.0295387,-0.0655308,0.0372219,0.01
-0.0790344,0.0296222,-0.079295,0.0144294,-0.0654153,0.0217066,0
-0.0446811,0.0564145,-0.0375501,0.0681443,-0.0515553,0.0681794,0
-0.0515553,0.0681794,-0.0563334,0.0575727,-0.0446811,0.0564145,0
-0.0375501,0.0681443,-0.0452215,0.0805554,-0.0515553,0.0681794,0.01
-0.0446811,0.0564145,-0.0305137,0.0553727,-0.0375501,0.0681443,0.01
-0.0666052,0.0517021,-0.0655308,0.0372219,-0.0536072,0.0458777,0
-0.0536072,0.0458777,-0.0563334,0.0575727,-0.0666052,0.0517021,0
-0.0655308,0.0372219,-0.0496038,0.0295387,-0.0536072,0.0458777,0
-0.0666052,0.0517021,-0.0791776,0.0446475,-0.0655308,0.0372219,0.01
0.0224175,0.0668316,0.00729433,0.0670032,0.0148178,0.0537204,0
0.0148178,0.0537204,0.030077,0.0539229,0.0224175,0.0668316,0
0.00729433,0.0670032,-0.000438019,0.0540744,0.0148178,0.0537204,0
0.0224175,0.0668316,0.0149603,0.0798695,0.00729433,0.0670032,0.01
-0.0303051,0.0806046,-0.0375501,0.0681443,-0.0228622,0.0677436,0.01
-0.0228622,0.0677436,-0.0153028,0.0803955,-0.0303051,0.0806046,0
-0.0375501,0.0681443,-0.0305137,0.0553727,-0.0228622,0.0677436,0
-0.0303051,0.0806046,-0.0452215,0.0805554,-0.0375501,0.0681443,0
