X1,Y1,X2,Y2,X3,Y3,Vel
0.092604,-0.052492,0.079417,-0.044843,0.079350,-0.059953,-0.005281
0.092888,-0.067548,0.105555,-0.059667,0.092604,-0.052492,-0.005364
-0.007222,-0.092695,0.007891,-0.093040,0.000549,-0.079798,0.001800
0.000549,-0.079798,-0.014628,-0.079304,-0.007222,-0.092695,0.000938
0.007891,-0.093040,0.015612,-0.080250,0.000549,-0.079798,0.001079
-0.007222,-0.092695,0.000230,-0.106085,0.007891,-0.093040,0.000478
0.045831,-0.106474,0.053480,-0.093187,0.038188,-0.093396,0.001306
0.038188,-0.093396,0.030521,-0.106440,0.045831,-0.106474,0.000555
0.053480,-0.093187,0.045407,-0.080556,0.038188,-0.093396,0.000495
0.045831,-0.106474,0.061405,-0.106280,0.053480,-0.093187,0.000003
-0.037417,-0.092381,-0.022326,-0.092476,-0.029844,-0.079083,0.001318
-0.029844,-0.079083,-0.044913,-0.079253,-0.037417,-0.092381,0.002121
-0.022326,-0.092476,-0.014628,-0.079304,-0.029844,-0.079083,0.001356
-0.037417,-0.092381,-0.029886,-0.105714,-0.022326,-0.092476,0.000960
0.008380,-0.067126,0.023236,-0.067645,0.016294,-0.054634,0.003456
0.016294,-0.054634,0.001608,-0.054058,0.008380,-0.067126,0.001787
0.023236,-0.067645,0.030905,-0.055222,0.016294,-0.054634,0.001723
0.008380,-0.067126,0.015612,-0.080250,0.023236,-0.067645,0.001812
-0.060079,-0.079191,-0.052038,-0.066793,-0.066001,-0.065558,-0.000933
-0.066001,-0.065558,-0.077531,-0.078399,-0.060079,-0.079191,0.002904
-0.052038,-0.066793,-0.057871,-0.056612,-0.066001,-0.065558,0.002935
-0.060079,-0.079191,-0.044913,-0.079253,-0.052038,-0.066793,0.001604
-0.014843,-0.105831,-0.007222,-0.092695,-0.022326,-0.092476,0.000732
-0.022326,-0.092476,-0.029886,-0.105714,-0.014843,-0.105831,0.001703
-0.007222,-0.092695,-0.014628,-0.079304,-0.022326,-0.092476,0.001566
-0.014843,-0.105831,0.000230,-0.106085,-0.007222,-0.092695,0.001614
-0.067618,-0.092798,-0.082175,-0.094965,-0.073739,-0.105944,0.006117
-0.073739,-0.105944,-0.059660,-0.105536,-0.067618,-0.092798,0.001821
-0.082175,-0.094965,-0.085346,-0.106722,-0.073739,-0.105944,0.001080
-0.067618,-0.092798,-0.077531,-0.078399,-0.082175,-0.094965,-0.002033
-0.044825,-0.105543,-0.037417,-0.092381,-0.052420,-0.092452,0.001257
-0.052420,-0.092452,-0.059660,-0.105536,-0.044825,-0.105543,0.002080
-0.037417,-0.092381,-0.044913,-0.079253,-0.052420,-0.092452,0.000999
-0.044825,-0.105543,-0.029886,-0.105714,-0.037417,-0.092381,0.002023
-0.106560,-0.077047,-0.093503,-0.085482,-0.092883,-0.069465,0.010380
-0.092883,-0.069465,-0.106388,-0.061404,-0.106560,-0.077047,-0.008810
-0.093503,-0.085482,-0.077531,-0.078399,-0.092883,-0.069465,-0.012299
-0.106560,-0.077047,-0.107156,-0.092509,-0.093503,-0.085482,-0.010034
-0.067618,-0.092798,-0.052420,-0.092452,-0.060079,-0.079191,0.000533
-0.060079,-0.079191,-0.077531,-0.078399,-0.067618,-0.092798,-0.000474
-0.052420,-0.092452,-0.044913,-0.079253,-0.060079,-0.079191,0.001314
-0.067618,-0.092798,-0.059660,-0.105536,-0.052420,-0.092452,0.001748
-0.052038,-0.066793,-0.037580,-0.065719,-0.046385,-0.053916,-0.000688
-0.046385,-0.053916,-0.057871,-0.056612,-0.052038,-0.066793,0.004013
-0.037580,-0.065719,-0.030350,-0.049828,-0.046385,-0.053916,0.005987
-0.052038,-0.066793,-0.044913,-0.079253,-0.037580,-0.065719,0.002830
-0.092774,0.007134,-0.093123,-0.007994,-0.079816,-0.000671,-0.005125
-0.079816,-0.000671,-0.079295,0.014429,-0.092774,0.007134,0.008026
-0.093123,-0.007994,-0.080359,-0.015721,-0.079816,-0.000671,0.008072
-0.092774,0.007134,-0.106091,-0.000252,-0.093123,-0.007994,0.007974
0.030540,-0.080563,0.037809,-0.068115,0.023236,-0.067645,0.001869
0.023236,-0.067645,0.015612,-0.080250,0.030540,-0.080563,0.002804
0.037809,-0.068115,0.030905,-0.055222,0.023236,-0.067645,0.003365
0.030540,-0.080563,0.045407,-0.080556,0.037809,-0.068115,0.002047
-0.079034,0.029622,-0.092374,0.037345,-0.092517,0.022262,-0.005464
-0.092517,0.022262,-0.079295,0.014429,-0.079034,0.029622,0.008099
-0.092374,0.037345,-0.105709,0.029856,-0.092517,0.022262,0.008225
-0.079034,0.029622,-0.079178,0.044647,-0.092374,0.037345,0.008469
-0.106322,-0.015401,-0.093369,-0.023055,-0.093123,-0.007994,0.008140
-0.093123,-0.007994,-0.106091,-0.000252,-0.106322,-0.015401,-0.004814
-0.093369,-0.023055,-0.080359,-0.015721,-0.093123,-0.007994,-0.004412
-0.106322,-0.015401,-0.106450,-0.030533,-0.093369,-0.023055,-0.004497
-0.066605,0.051702,-0.065493,0.065727,-0.079171,0.059833,0.009712
-0.079171,0.059833,-0.079178,0.044647,-0.066605,0.051702,-0.005023
-0.065493,0.065727,-0.078233,0.077209,-0.079171,0.059833,-0.004570
-0.066605,0.051702,-0.056333,0.057573,-0.065493,0.065727,-0.003034
-0.092765,0.067334,-0.094911,0.082012,-0.105889,0.073442,0.007793
-0.105889,0.073442,-0.105474,0.059486,-0.092765,0.067334,-0.006308
-0.094911,0.082012,-0.106680,0.085083,-0.105889,0.073442,-0.007708
-0.092765,0.067334,-0.078233,0.077209,-0.094911,0.082012,-0.009101
-0.105522,0.044833,-0.092374,0.037345,-0.092481,0.052310,0.008656
-0.092481,0.052310,-0.105474,0.059486,-0.105522,0.044833,-0.006286
-0.092374,0.037345,-0.079178,0.044647,-0.092481,0.052310,-0.005661
-0.105522,0.044833,-0.105709,0.029856,-0.092374,0.037345,-0.005653
-0.030305,0.080605,-0.022785,0.093424,-0.038040,0.093396,0.001861
-0.038040,0.093396,-0.045222,0.080555,-0.030305,0.080605,0.001628
-0.022785,0.093424,-0.030373,0.106447,-0.038040,0.093396,0.001737
-0.030305,0.080605,-0.015303,0.080395,-0.022785,0.093424,0.002405
-0.076949,0.106529,-0.085389,0.093439,-0.069335,0.092650,0.003358
-0.069335,0.092650,-0.061334,0.106243,-0.076949,0.106529,0.002143
-0.085389,0.093439,-0.078233,0.077209,-0.069335,0.092650,-0.000386
-0.076949,0.106529,-0.092462,0.107134,-0.085389,0.093439,0.001951
0.007513,0.093072,-0.007650,0.093265,-0.000180,0.080149,0.001391
-0.000180,0.080149,0.014960,0.079870,0.007513,0.093072,0.002836
-0.007650,0.093265,-0.015303,0.080395,-0.000180,0.080149,0.002676
0.007513,0.093072,0.000028,0.106236,-0.007650,0.093265,0.002293
-0.053362,0.093150,-0.038040,0.093396,-0.045768,0.106373,0.001245
-0.045768,0.106373,-0.061334,0.106243,-0.053362,0.093150,0.002484
-0.038040,0.093396,-0.030373,0.106447,-0.045768,0.106373,0.002149
-0.053362,0.093150,-0.045222,0.080555,-0.038040,0.093396,0.002364
0.030038,0.079729,0.037912,0.092563,0.022647,0.092853,0.001046
0.022647,0.092853,0.014960,0.079870,0.030038,0.079729,0.002501
0.037912,0.092563,0.030441,0.105894,0.022647,0.092853,0.002388
0.030038,0.079729,0.045047,0.079425,0.037912,0.092563,0.002826
-0.007857,0.067341,-0.022862,0.067744,-0.015640,0.054585,0.001417
-0.015640,0.054585,-0.000438,0.054074,-0.007857,0.067341,0.002722
-0.022862,0.067744,-0.030514,0.055373,-0.015640,0.054585,0.003005
-0.007857,0.067341,-0.015303,0.080395,-0.022862,0.067744,0.002615
-0.015174,0.106375,-0.022785,0.093424,-0.007650,0.093265,0.002191
-0.007650,0.093265,0.000028,0.106236,-0.015174,0.106375,0.001321
-0.022785,0.093424,-0.015303,0.080395,-0.007650,0.093265,0.001456
-0.015174,0.106375,-0.030373,0.106447,-0.022785,0.093424,0.001678
0.092753,-0.008043,0.092680,0.006607,0.079977,-0.000887,0.008657
0.079977,-0.000887,0.079722,-0.015319,0.092753,-0.008043,-0.005025
0.092680,0.006607,0.079659,0.013627,0.079977,-0.000887,-0.005028
0.092753,-0.008043,0.105746,-0.000510,0.092680,0.006607,-0.005020
0.051382,0.066608,0.065246,0.064346,0.060350,0.078415,0.004593
0.060350,0.078415,0.045047,0.079425,0.051382,0.066608,-0.000090
0.065246,0.064346,0.077965,0.076127,0.060350,0.078415,-0.002436
0.051382,0.066608,0.056344,0.056022,0.065246,0.064346,-0.001443
0.045811,0.105614,0.037912,0.092563,0.053310,0.092122,0.002653
0.053310,0.092122,0.061403,0.105305,0.045811,0.105614,0.000040
0.037912,0.092563,0.045047,0.079425,0.053310,0.092122,0.000640
0.045811,0.105614,0.030441,0.105894,0.037912,0.092563,0.000327
0.105756,0.072459,0.118164,0.065839,0.117647,0.079708,0.008353
0.117647,0.079708,0.106659,0.084166,0.105756,0.072459,-0.005524
0.118164,0.065839,0.130678,0.073795,0.117647,0.079708,-0.006116
0.105756,0.072459,0.105351,0.058477,0.118164,0.065839,-0.005705
0.108229,0.106544,0.100395,0.094090,0.114734,0.093271,0.004710
0.114734,0.093271,0.126295,0.106116,0.108229,0.106544,-0.001082
0.100395,0.094090,0.106659,0.084166,0.114734,0.093271,0.001417
0.108229,0.106544,0.092624,0.106180,0.100395,0.094090,0.000216
0.114734,0.093271,0.117647,0.079708,0.129250,0.088813,-0.006104
0.129250,0.088813,0.126295,0.106116,0.114734,0.093271,0.010685
