X1,Y1,X2,Y2,X3,Y3,Vel
0.007294,0.067003,-0.000438,0.054074,0.014818,0.053720,0.192536
0.022417,0.066832,0.014960,0.079870,0.007294,0.067003,0.236759
-0.030305,0.080605,-0.037550,0.068144,-0.022862,0.067744,0.240356
-0.022862,0.067744,-0.015303,0.080395,-0.030305,0.080605,0.239792
-0.037550,0.068144,-0.030514,0.055373,-0.022862,0.067744,0.196437
-0.030305,0.080605,-0.045222,0.080555,-0.037550,0.068144,0.240697
0.051382,0.066608,0.037246,0.066825,0.044495,0.054743,0.193856
0.044495,0.054743,0.056344,0.056022,0.051382,0.066608,0.194510
0.037246,0.066825,0.030077,0.053923,0.044495,0.054743,0.193218
0.051382,0.066608,0.045047,0.079425,0.037246,0.066825,0.235328
-0.038979,0.043109,-0.031960,0.029415,-0.023684,0.042062,0.117566
-0.023684,0.042062,-0.030514,0.055373,-0.038979,0.043109,0.155065
-0.031960,0.029415,-0.016667,0.028656,-0.023684,0.042062,0.115984
-0.038979,0.043109,-0.049604,0.029539,-0.031960,0.029415,0.118225
0.066574,0.050289,0.078940,0.058578,0.065246,0.064346,0.183363
0.065246,0.064346,0.056344,0.056022,0.066574,0.050289,0.184585
0.078940,0.058578,0.077965,0.076127,0.065246,0.064346,0.216764
0.066574,0.050289,0.079173,0.043367,0.078940,0.058578,0.161193
0.030038,0.079729,0.022417,0.066832,0.037246,0.066825,0.236294
0.037246,0.066825,0.045047,0.079425,0.030038,0.079729,0.235933
0.022417,0.066832,0.030077,0.053923,0.037246,0.066825,0.192468
0.030038,0.079729,0.014960,0.079870,0.022417,0.066832,0.236453
0.079213,0.028454,0.092424,0.021315,0.092242,0.036166,0.089038
0.092242,0.036166,0.079173,0.043367,0.079213,0.028454,0.111221
0.092424,0.021315,0.105486,0.029032,0.092242,0.036166,0.088880
0.079213,0.028454,0.079659,0.013627,0.092424,0.021315,0.065200
0.092509,0.066308,0.078940,0.058578,0.092228,0.051096,0.189380
0.092228,0.051096,0.105351,0.058477,0.092509,0.066308,0.189673
0.078940,0.058578,0.079173,0.043367,0.092228,0.051096,0.160972
0.092509,0.066308,0.077965,0.076127,0.078940,0.058578,0.216052
0.092228,0.051096,0.092242,0.036166,0.105312,0.043772,0.136794
0.105312,0.043772,0.105351,0.058477,0.092228,0.051096,0.163201
0.092242,0.036166,0.105486,0.029032,0.105312,0.043772,0.113641
0.092228,0.051096,0.079173,0.043367,0.092242,0.036166,0.136808
